Algorithm: Config_3b.txt
Run Time: 10(s)
Runs: 100
Instance Name        | Instance Best Objective Value  | Instance Average Objective Value | Highest Objective Value Count 
hamming10-2.clq      | 50512                          | 50428.00                         | 43                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 74                            
hamming6-4.clq       | 134                            | 134.00                           | 74                            
hamming8-2.clq       | 10976                          | 10965.00                         | 70                            
hamming8-4.clq       | 1472                           | 1472.00                          | 74                            

Run: 75
c-fat200-1.clq       | 1284                           | 1284.00                          | 75                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 75                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 75                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 75                            
c-fat500-10.clq      | 11586                          | 11430.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 75                            
c-fat500-5.clq       | 5841                           | 5793.00                          | 34                            
DSJC1000_5.clq       | 2186                           | 2142.00                          | 4                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 47                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 75                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 75                            
gen400_p0.9_55.clq   | 6718                           | 6644.00                          | 3                             
gen400_p0.9_65.clq   | 6931                           | 6917.00                          | 10                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 75                            
hamming10-2.clq      | 50512                          | 50429.00                         | 44                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 75                            
hamming6-4.clq       | 134                            | 134.00                           | 75                            
hamming8-2.clq       | 10976                          | 10965.00                         | 71                            
hamming8-4.clq       | 1472                           | 1472.00                          | 75                            

Run: 76
c-fat200-1.clq       | 1284                           | 1284.00                          | 76                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 76                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 76                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 76                            
c-fat500-10.clq      | 11586                          | 11428.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 76                            
c-fat500-5.clq       | 5841                           | 5793.00                          | 34                            
DSJC1000_5.clq       | 2186                           | 2142.00                          | 4                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 48                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 76                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 76                            
gen400_p0.9_55.clq   | 6718                           | 6642.00                          | 3                             
gen400_p0.9_65.clq   | 6931                           | 6917.00                          | 10                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 76                            
hamming10-2.clq      | 50512                          | 50430.00                         | 45                            
hamming10-4.clq      | 4984                           | 4863.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 76                            
hamming6-4.clq       | 134                            | 134.00                           | 76                            
hamming8-2.clq       | 10976                          | 10965.00                         | 72                            
hamming8-4.clq       | 1472                           | 1472.00                          | 76                            

Run: 77
c-fat200-1.clq       | 1284                           | 1284.00                          | 77                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 77                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 77                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 77                            
c-fat500-10.clq      | 11586                          | 11425.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 77                            
c-fat500-5.clq       | 5841                           | 5793.00                          | 35                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 48                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 77                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 77                            
gen400_p0.9_55.clq   | 6718                           | 6642.00                          | 3                             
gen400_p0.9_65.clq   | 6931                           | 6917.00                          | 10                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 77                            
hamming10-2.clq      | 50512                          | 50428.00                         | 45                            
hamming10-4.clq      | 4984                           | 4863.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 77                            
hamming6-4.clq       | 134                            | 134.00                           | 77                            
hamming8-2.clq       | 10976                          | 10965.00                         | 73                            
hamming8-4.clq       | 1472                           | 1472.00                          | 77                            

Run: 78
c-fat200-1.clq       | 1284                           | 1284.00                          | 78                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 78                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 78                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 78                            
c-fat500-10.clq      | 11586                          | 11425.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 78                            
c-fat500-5.clq       | 5841                           | 5793.00                          | 35                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 49                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 78                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 78                            
gen400_p0.9_55.clq   | 6718                           | 6641.00                          | 3                             
gen400_p0.9_65.clq   | 6931                           | 6917.00                          | 10                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 78                            
hamming10-2.clq      | 50512                          | 50427.00                         | 45                            
hamming10-4.clq      | 4984                           | 4863.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 78                            
hamming6-4.clq       | 134                            | 134.00                           | 78                            
hamming8-2.clq       | 10976                          | 10965.00                         | 74                            
hamming8-4.clq       | 1472                           | 1472.00                          | 78                            

Run: 79
c-fat200-1.clq       | 1284                           | 1284.00                          | 79                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 79                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 79                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 79                            
c-fat500-10.clq      | 11586                          | 11425.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 79                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 35                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 50                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 79                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 79                            
gen400_p0.9_55.clq   | 6718                           | 6642.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6918.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 79                            
hamming10-2.clq      | 50512                          | 50425.00                         | 45                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 79                            
hamming6-4.clq       | 134                            | 134.00                           | 79                            
hamming8-2.clq       | 10976                          | 10965.00                         | 75                            
hamming8-4.clq       | 1472                           | 1472.00                          | 79                            

Run: 80
c-fat200-1.clq       | 1284                           | 1284.00                          | 80                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 80                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 80                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 80                            
c-fat500-10.clq      | 11586                          | 11425.00                         | 24                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 80                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 35                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 50                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 80                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 80                            
gen400_p0.9_55.clq   | 6718                           | 6641.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6918.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 80                            
hamming10-2.clq      | 50512                          | 50424.00                         | 45                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 80                            
hamming6-4.clq       | 134                            | 134.00                           | 80                            
hamming8-2.clq       | 10976                          | 10966.00                         | 76                            
hamming8-4.clq       | 1472                           | 1472.00                          | 80                            

Run: 81
c-fat200-1.clq       | 1284                           | 1284.00                          | 81                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 81                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 81                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 81                            
c-fat500-10.clq      | 11586                          | 11427.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 81                            
c-fat500-5.clq       | 5841                           | 5791.00                          | 35                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 51                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 81                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 81                            
gen400_p0.9_55.clq   | 6718                           | 6642.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 81                            
hamming10-2.clq      | 50512                          | 50423.00                         | 45                            
hamming10-4.clq      | 4984                           | 4863.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 81                            
hamming6-4.clq       | 134                            | 134.00                           | 81                            
hamming8-2.clq       | 10976                          | 10966.00                         | 77                            
hamming8-4.clq       | 1472                           | 1472.00                          | 81                            

Run: 82
c-fat200-1.clq       | 1284                           | 1284.00                          | 82                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 82                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 82                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 82                            
c-fat500-10.clq      | 11586                          | 11427.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 82                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 36                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 52                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 82                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 82                            
gen400_p0.9_55.clq   | 6718                           | 6643.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 82                            
hamming10-2.clq      | 50512                          | 50421.00                         | 45                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 82                            
hamming6-4.clq       | 134                            | 134.00                           | 82                            
hamming8-2.clq       | 10976                          | 10966.00                         | 78                            
hamming8-4.clq       | 1472                           | 1472.00                          | 82                            

Run: 83
c-fat200-1.clq       | 1284                           | 1284.00                          | 83                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 83                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 83                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 83                            
c-fat500-10.clq      | 11586                          | 11427.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 83                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 37                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 52                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 83                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 83                            
gen400_p0.9_55.clq   | 6718                           | 6643.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 83                            
hamming10-2.clq      | 50512                          | 50420.00                         | 45                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 83                            
hamming6-4.clq       | 134                            | 134.00                           | 83                            
hamming8-2.clq       | 10976                          | 10966.00                         | 79                            
hamming8-4.clq       | 1472                           | 1472.00                          | 83                            

Run: 84
c-fat200-1.clq       | 1284                           | 1284.00                          | 84                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 84                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 84                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 84                            
c-fat500-10.clq      | 11586                          | 11424.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 84                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 37                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 53                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 84                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 84                            
gen400_p0.9_55.clq   | 6718                           | 6643.00                          | 3                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 84                            
hamming10-2.clq      | 50512                          | 50419.00                         | 45                            
hamming10-4.clq      | 4984                           | 4863.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 84                            
hamming6-4.clq       | 134                            | 134.00                           | 84                            
hamming8-2.clq       | 10976                          | 10966.00                         | 80                            
hamming8-4.clq       | 1472                           | 1472.00                          | 84                            

Run: 85
c-fat200-1.clq       | 1284                           | 1284.00                          | 85                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 85                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 85                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 85                            
c-fat500-10.clq      | 11586                          | 11422.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 85                            
c-fat500-5.clq       | 5841                           | 5791.00                          | 37                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 54                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 85                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 85                            
gen400_p0.9_55.clq   | 6718                           | 6644.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 85                            
hamming10-2.clq      | 50512                          | 50420.00                         | 46                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 85                            
hamming6-4.clq       | 134                            | 134.00                           | 85                            
hamming8-2.clq       | 10976                          | 10966.00                         | 81                            
hamming8-4.clq       | 1472                           | 1472.00                          | 85                            

Run: 86
c-fat200-1.clq       | 1284                           | 1284.00                          | 86                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 86                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 86                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 86                            
c-fat500-10.clq      | 11586                          | 11421.00                         | 25                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 86                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 38                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 54                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 86                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 86                            
gen400_p0.9_55.clq   | 6718                           | 6644.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 86                            
hamming10-2.clq      | 50512                          | 50418.00                         | 46                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 86                            
hamming6-4.clq       | 134                            | 134.00                           | 86                            
hamming8-2.clq       | 10976                          | 10966.00                         | 82                            
hamming8-4.clq       | 1472                           | 1472.00                          | 86                            

Run: 87
c-fat200-1.clq       | 1284                           | 1284.00                          | 87                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 87                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 87                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 87                            
c-fat500-10.clq      | 11586                          | 11423.00                         | 26                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 87                            
c-fat500-5.clq       | 5841                           | 5791.00                          | 38                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 54                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 87                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 87                            
gen400_p0.9_55.clq   | 6718                           | 6645.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 87                            
hamming10-2.clq      | 50512                          | 50417.00                         | 46                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 87                            
hamming6-4.clq       | 134                            | 134.00                           | 87                            
hamming8-2.clq       | 10976                          | 10966.00                         | 83                            
hamming8-4.clq       | 1472                           | 1472.00                          | 87                            

Run: 88
c-fat200-1.clq       | 1284                           | 1284.00                          | 88                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 88                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 88                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 88                            
c-fat500-10.clq      | 11586                          | 11420.00                         | 26                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 88                            
c-fat500-5.clq       | 5841                           | 5791.00                          | 38                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 55                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 88                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 88                            
gen400_p0.9_55.clq   | 6718                           | 6645.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 88                            
hamming10-2.clq      | 50512                          | 50416.00                         | 46                            
hamming10-4.clq      | 4984                           | 4865.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 88                            
hamming6-4.clq       | 134                            | 134.00                           | 88                            
hamming8-2.clq       | 10976                          | 10966.00                         | 84                            
hamming8-4.clq       | 1472                           | 1472.00                          | 88                            

Run: 89
c-fat200-1.clq       | 1284                           | 1284.00                          | 89                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 89                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 89                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 89                            
c-fat500-10.clq      | 11586                          | 11422.00                         | 27                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 89                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 39                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 56                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 89                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 89                            
gen400_p0.9_55.clq   | 6718                           | 6646.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 89                            
hamming10-2.clq      | 50512                          | 50417.00                         | 47                            
hamming10-4.clq      | 4984                           | 4864.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 89                            
hamming6-4.clq       | 134                            | 134.00                           | 89                            
hamming8-2.clq       | 10976                          | 10967.00                         | 85                            
hamming8-4.clq       | 1472                           | 1472.00                          | 89                            

Run: 90
c-fat200-1.clq       | 1284                           | 1284.00                          | 90                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 90                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 90                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 90                            
c-fat500-10.clq      | 11586                          | 11421.00                         | 27                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 90                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 40                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 56                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 90                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 90                            
gen400_p0.9_55.clq   | 6718                           | 6645.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6918.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 90                            
hamming10-2.clq      | 50512                          | 50418.00                         | 48                            
hamming10-4.clq      | 5023                           | 4866.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 90                            
hamming6-4.clq       | 134                            | 134.00                           | 90                            
hamming8-2.clq       | 10976                          | 10967.00                         | 86                            
hamming8-4.clq       | 1472                           | 1472.00                          | 90                            

Run: 91
c-fat200-1.clq       | 1284                           | 1284.00                          | 91                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 91                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 91                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 91                            
c-fat500-10.clq      | 11586                          | 11422.00                         | 28                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 91                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 40                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 56                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 91                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 91                            
gen400_p0.9_55.clq   | 6718                           | 6645.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6918.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 91                            
hamming10-2.clq      | 50512                          | 50417.00                         | 48                            
hamming10-4.clq      | 5023                           | 4866.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 91                            
hamming6-4.clq       | 134                            | 134.00                           | 91                            
hamming8-2.clq       | 10976                          | 10967.00                         | 87                            
hamming8-4.clq       | 1472                           | 1472.00                          | 91                            

Run: 92
c-fat200-1.clq       | 1284                           | 1284.00                          | 92                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 92                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 92                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 92                            
c-fat500-10.clq      | 11586                          | 11421.00                         | 28                            
c-fat500-2.clq       | 2628                           | 2628.00                          | 92                            
c-fat500-5.clq       | 5841                           | 5792.00                          | 41                            
DSJC1000_5.clq       | 2186                           | 2143.00                          | 5                             
DSJC500_5.clq        | 1725                           | 1718.00                          | 57                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 92                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 92                            
gen400_p0.9_55.clq   | 6718                           | 6645.00                          | 4                             
gen400_p0.9_65.clq   | 6940                           | 6917.00                          | 1                             
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 92                            
hamming10-2.clq      | 50512                          | 50416.00                         | 48                            
hamming10-4.clq      | 5023                           | 4867.00                          | 1                             
hamming6-2.clq       | 1072                           | 1072.00                          | 92                            
hamming6-4.clq       | 134                            | 134.00                           | 92                            
hamming8-2.clq       | 10976                          | 10967.00                         | 88                            
hamming8-4.clq       | 1472                           | 1472.00                          | 92                            

Run: 93
c-fat200-1.clq       | 1284                           | 1284.00                          | 93                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 93                            
