Algorithm: Config_3b.txt
Run Time: 10(s)
Runs: 100
Instance Name        | Instance Best Objective Value  | Instance Average Objective Value | Highest Objective Value Count 
p_hat1500-3.clq      | 10277                          | 10094.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 77                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 77                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 77                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 77                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 77                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 73                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 77                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 7                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 12                            
san1000.clq          | 1716                           | 1714.00                          | 72                            
san200_0.7_1.clq     | 3370                           | 3311.00                          | 70                            
san200_0.7_2.clq     | 2422                           | 2407.00                          | 63                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 77                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 77                            
san200_0.9_3.clq     | 4748                           | 4731.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 37                            
san400_0.7_1.clq     | 3941                           | 3634.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8505.00                          | 15                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 77                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 77                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 77                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 42                            

Run: 78
p_hat1000-1.clq      | 1514                           | 1503.00                          | 46                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 42                            
p_hat1000-3.clq      | 8049                           | 7907.00                          | 3                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 35                            
p_hat1500-2.clq      | 7360                           | 7295.00                          | 11                            
p_hat1500-3.clq      | 10277                          | 10093.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 78                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 78                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 78                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 78                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 78                            
p_hat500-3.clq       | 5375                           | 5374.00                          | 74                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 78                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 7                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 12                            
san1000.clq          | 1716                           | 1714.00                          | 72                            
san200_0.7_1.clq     | 3370                           | 3311.00                          | 71                            
san200_0.7_2.clq     | 2422                           | 2406.00                          | 63                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 78                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 78                            
san200_0.9_3.clq     | 4748                           | 4731.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 38                            
san400_0.7_1.clq     | 3941                           | 3634.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8501.00                          | 15                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 78                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 78                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 78                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 43                            

Run: 79
p_hat1000-1.clq      | 1514                           | 1503.00                          | 47                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 42                            
p_hat1000-3.clq      | 8049                           | 7909.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 35                            
p_hat1500-2.clq      | 7360                           | 7295.00                          | 11                            
p_hat1500-3.clq      | 10277                          | 10092.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 79                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 79                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 79                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 79                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 79                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 74                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 79                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 7                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 13                            
san1000.clq          | 1716                           | 1714.00                          | 73                            
san200_0.7_1.clq     | 3370                           | 3312.00                          | 72                            
san200_0.7_2.clq     | 2422                           | 2406.00                          | 64                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 79                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 79                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 39                            
san400_0.7_1.clq     | 3941                           | 3634.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8517.00                          | 16                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 79                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 79                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 79                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 43                            

Run: 80
p_hat1000-1.clq      | 1514                           | 1503.00                          | 47                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 43                            
p_hat1000-3.clq      | 8049                           | 7908.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 36                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 11                            
p_hat1500-3.clq      | 10277                          | 10091.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 80                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 80                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 80                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 80                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 80                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 75                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 80                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 7                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 13                            
san1000.clq          | 1716                           | 1714.00                          | 74                            
san200_0.7_1.clq     | 3370                           | 3313.00                          | 73                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 64                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 80                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 80                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 39                            
san400_0.7_1.clq     | 3941                           | 3634.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8513.00                          | 16                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 80                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 80                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 80                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 43                            

Run: 81
p_hat1000-1.clq      | 1514                           | 1503.00                          | 48                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 44                            
p_hat1000-3.clq      | 8049                           | 7907.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 36                            
p_hat1500-2.clq      | 7360                           | 7295.00                          | 12                            
p_hat1500-3.clq      | 10277                          | 10090.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 81                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 81                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 81                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 81                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 81                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 76                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 81                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 7                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 13                            
san1000.clq          | 1716                           | 1714.00                          | 74                            
san200_0.7_1.clq     | 3370                           | 3313.00                          | 74                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 64                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 81                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 81                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 39                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8509.00                          | 16                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 81                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 81                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 81                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 43                            

Run: 82
p_hat1000-1.clq      | 1514                           | 1503.00                          | 48                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 44                            
p_hat1000-3.clq      | 8049                           | 7906.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 36                            
p_hat1500-2.clq      | 7360                           | 7296.00                          | 13                            
p_hat1500-3.clq      | 10277                          | 10092.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 82                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 82                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 82                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 82                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 82                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 77                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 82                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 13                            
san1000.clq          | 1716                           | 1714.00                          | 75                            
san200_0.7_1.clq     | 3370                           | 3314.00                          | 75                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 65                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 82                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 82                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1438.00                          | 40                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8525.00                          | 17                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 82                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 82                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 82                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 43                            

Run: 83
p_hat1000-1.clq      | 1514                           | 1503.00                          | 48                            
p_hat1000-2.clq      | 5777                           | 5761.00                          | 45                            
p_hat1000-3.clq      | 8049                           | 7906.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 37                            
p_hat1500-2.clq      | 7360                           | 7297.00                          | 14                            
p_hat1500-3.clq      | 10277                          | 10091.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 83                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 83                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 83                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 83                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 83                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 78                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 83                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 14                            
san1000.clq          | 1716                           | 1714.00                          | 76                            
san200_0.7_1.clq     | 3370                           | 3315.00                          | 76                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 66                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 83                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 83                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 41                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8540.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 83                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 83                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 83                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 44                            

Run: 84
p_hat1000-1.clq      | 1514                           | 1503.00                          | 49                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 46                            
p_hat1000-3.clq      | 8049                           | 7906.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 38                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 15                            
p_hat1500-3.clq      | 10277                          | 10090.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 84                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 84                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 84                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 84                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 84                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 79                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 84                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 14                            
san1000.clq          | 1716                           | 1714.00                          | 77                            
san200_0.7_1.clq     | 3370                           | 3315.00                          | 77                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 67                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 84                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 84                            
san200_0.9_3.clq     | 4748                           | 4731.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 41                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8532.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 84                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 84                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 84                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 45                            

Run: 85
p_hat1000-1.clq      | 1514                           | 1503.00                          | 49                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 47                            
p_hat1000-3.clq      | 8049                           | 7906.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 39                            
p_hat1500-2.clq      | 7360                           | 7297.00                          | 15                            
p_hat1500-3.clq      | 10277                          | 10090.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 85                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 85                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 85                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 85                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 85                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 80                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 85                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 14                            
san1000.clq          | 1716                           | 1714.00                          | 78                            
san200_0.7_1.clq     | 3370                           | 3316.00                          | 78                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 67                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 85                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 85                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 5                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 42                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8528.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 85                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 85                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 85                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 46                            

Run: 86
p_hat1000-1.clq      | 1514                           | 1502.00                          | 49                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 48                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 40                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 16                            
p_hat1500-3.clq      | 10277                          | 10091.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 86                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 86                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 86                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 86                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 86                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 81                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 86                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7551.00                          | 14                            
san1000.clq          | 1716                           | 1714.00                          | 78                            
san200_0.7_1.clq     | 3370                           | 3309.00                          | 78                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 68                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 86                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 86                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 6                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 42                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8524.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 86                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 86                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 86                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 47                            

Run: 87
p_hat1000-1.clq      | 1514                           | 1503.00                          | 50                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 49                            
p_hat1000-3.clq      | 8049                           | 7906.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1607.00                          | 41                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 16                            
p_hat1500-3.clq      | 10277                          | 10091.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 87                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 87                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 87                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 87                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 87                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 82                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 87                            
p_hat700-2.clq       | 5290                           | 5246.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 15                            
san1000.clq          | 1716                           | 1714.00                          | 79                            
san200_0.7_1.clq     | 3370                           | 3310.00                          | 79                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 69                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 87                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 87                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 7                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 42                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2587.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8520.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 87                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 87                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 87                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 47                            

Run: 88
p_hat1000-1.clq      | 1514                           | 1502.00                          | 50                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 49                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1608.00                          | 42                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 16                            
p_hat1500-3.clq      | 10277                          | 10091.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 88                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 88                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 88                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 88                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 88                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 83                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 88                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 8                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 15                            
san1000.clq          | 1716                           | 1714.00                          | 80                            
san200_0.7_1.clq     | 3370                           | 3311.00                          | 80                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 70                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 88                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 88                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 7                             
san400_0.5_1.clq     | 1455                           | 1439.00                          | 42                            
san400_0.7_1.clq     | 3941                           | 3632.00                          | 3                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2588.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8517.00                          | 18                            
sanr200_0.7.clq      | 2325                           | 2325.00                          | 88                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 88                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 88                            
sanr400_0.7.clq      | 2992                           | 2972.00                          | 48                            

Run: 89
p_hat1000-1.clq      | 1514                           | 1502.00                          | 50                            
p_hat1000-2.clq      | 5777                           | 5762.00                          | 50                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 4                             
p_hat1500-1.clq      | 1619                           | 1608.00                          | 43                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 16                            
p_hat1500-3.clq      | 10277                          | 10092.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 89                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 89                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 89                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 89                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 89                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 84                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 89                            
